house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long
325,zamfara,baichin yamma,nigeria,7,1,-2.675259406879348,0,12.26532998,6.55503458
326,zamfara,baichin yamma,nigeria,4,1,-3.4457462304971265,1,12.26532998,6.55503458
327,zamfara,baichin yamma,nigeria,6,0,-3.463783284237405,NA,12.26532998,6.55503458
328,zamfara,baichin yamma,nigeria,3,1,-3.4547647573672653,1,12.26532998,6.55503458
329,zamfara,baichin yamma,nigeria,4,0,-3.8816574100671866,NA,12.26532998,6.55503458
330,zamfara,baichin yamma,nigeria,7,0,-3.2782451437544844,NA,12.26532998,6.55503458
331,zamfara,baichin yamma,nigeria,4,1,-2.936977776208939,1,12.26532998,6.55503458
332,zamfara,baichin yamma,nigeria,3,0,-3.3064280402236697,NA,12.26532998,6.55503458
333,zamfara,baichin yamma,nigeria,5,0,-2.6602285287624494,NA,12.26532998,6.55503458
334,zamfara,baichin yamma,nigeria,6,1,-3.2305099717020016,1,12.26532998,6.55503458
335,zamfara,baichin yamma,nigeria,3,0,-2.6677439678208983,NA,12.26532998,6.55503458
336,zamfara,baichin yamma,nigeria,3,0,-3.83656477571649,NA,12.26532998,6.55503458
337,zamfara,baichin yamma,nigeria,5,0,-3.010821619669654,NA,12.26532998,6.55503458
338,zamfara,baichin yamma,nigeria,5,0,-3.866626531950288,NA,12.26532998,6.55503458
339,zamfara,baichin yamma,nigeria,3,0,-2.231316269181735,NA,12.26532998,6.55503458
340,zamfara,baichin yamma,nigeria,4,0,-3.0645748642870214,NA,12.26532998,6.55503458
341,oyo,best foundation,nigeria,6,0,2.633236372819026,NA,5.53719,5.75815
342,oyo,best foundation,nigeria,7,1,1.455888898699976,1,5.53719,5.75815
343,oyo,best foundation,nigeria,7,1,1.0022629312011802,1,5.53719,5.75815
344,oyo,best foundation,nigeria,8,1,2.6106900556436776,1,5.53719,5.75815
345,oyo,best foundation,nigeria,7,1,0.4385859210676978,1,5.53719,5.75815
346,oyo,best foundation,nigeria,4,2,2.664801216864513,1,5.53719,5.75815
347,oyo,best foundation,nigeria,9,3,1.0039461370356677,1,5.53719,5.75815
348,oyo,best foundation,nigeria,7,2,0.8141934701473647,1,5.53719,5.75815
349,oyo,best foundation,nigeria,6,2,2.0250068341971708,1,5.53719,5.75815
350,oyo,best foundation,nigeria,8,2,0.8029203115596905,1,5.53719,5.75815
351,oyo,best foundation,nigeria,5,1,1.8357617316696682,1,5.53719,5.75815
352,oyo,best foundation,nigeria,7,1,1.5834859867780584,1,5.53719,5.75815
353,oyo,best foundation,nigeria,5,2,0.4447269351162649,1,5.53719,5.75815
354,oyo,best foundation,nigeria,4,1,1.5160124111675715,1,5.53719,5.75815
355,oyo,best foundation,nigeria,9,0,2.0791493154387304,NA,5.53719,5.75815
356,oyo,best foundation,nigeria,8,0,0.820957365299969,NA,5.53719,5.75815
357,oyo,best foundation,nigeria,10,2,0.4273127624800236,1,5.53719,5.75815
358,oyo,best foundation,nigeria,4,0,0.6961796627595741,NA,5.53719,5.75815
359,oyo,best foundation,nigeria,5,1,1.5639843331065353,1,5.53719,5.75815
360,oyo,best foundation,nigeria,8,2,1.075810574065685,1,5.53719,5.75815
362,lagos,cardoso,nigeria,4,10,2.063559359824966,1,6.529643091,3.352357156
363,lagos,cardoso,nigeria,3,1,1.8619614347155942,1,6.529643091,3.352357156
364,lagos,cardoso,nigeria,6,5,3.4326384137027683,0,6.529643091,3.352357156
365,lagos,cardoso,nigeria,6,5,-0.41724903432033467,1,6.529643091,3.352357156
366,lagos,cardoso,nigeria,4,2,2.837724005861801,1,6.529643091,3.352357156
367,lagos,cardoso,nigeria,3,1,1.7118438989007907,1,6.529643091,3.352357156
368,lagos,cardoso,nigeria,5,4,1.575970547719609,0,6.529643091,3.352357156
369,lagos,cardoso,nigeria,3,1,3.5376891846055023,1,6.529643091,3.352357156
370,lagos,cardoso,nigeria,3,1,2.2394992374221694,0,6.529643091,3.352357156
371,lagos,cardoso,nigeria,4,4,1.5985168648949575,0,6.529643091,3.352357156
372,lagos,cardoso,nigeria,2,3,2.216952920246821,0,6.529643091,3.352357156
373,lagos,cardoso,nigeria,4,2,2.961055810049858,0,6.529643091,3.352357156
374,lagos,cardoso,nigeria,7,2,3.3416923209567253,0,6.529643091,3.352357156
375,lagos,cardoso,nigeria,5,1,2.78008982451798,0,6.529643091,3.352357156
376,lagos,cardoso,nigeria,2,8,1.5985168648949575,0,6.529643091,3.352357156
377,lagos,cardoso,nigeria,4,2,1.5985168648949575,0,6.529643091,3.352357156
378,lagos,cardoso,nigeria,5,1,3.3341768818982755,0,6.529643091,3.352357156
379,lagos,cardoso,nigeria,6,1,2.693194509371064,0,6.529643091,3.352357156
380,lagos,cardoso,nigeria,8,7,-0.3665866727952318,0,6.529643091,3.352357156
381,lagos,cardoso,nigeria,8,3,1.876826936916935,1,6.529643091,3.352357156
382,lagos,cardoso,nigeria,6,2,3.5151428674301544,0,6.529643091,3.352357156
383,lagos,cardoso,nigeria,5,2,1.4100325864121048,1,6.529643091,3.352357156
384,lagos,cardoso,nigeria,2,1,3.5602355017808507,0,6.529643091,3.352357156
385,lagos,cardoso,nigeria,2,1,3.5151428674301544,0,6.529643091,3.352357156
386,lagos,cardoso,nigeria,6,0,1.0425387784125042,NA,6.529643091,3.352357156
387,lagos,cardoso,nigeria,6,0,0.704827641624063,NA,6.529643091,3.352357156
388,lagos,cardoso,nigeria,8,0,2.562902915867596,NA,6.529643091,3.352357156
389,lagos,cardoso,nigeria,3,0,3.5376891846055023,NA,6.529643091,3.352357156
390,lagos,cardoso,nigeria,6,0,0.9085665305915164,NA,6.529643091,3.352357156
391,lagos,cardoso,nigeria,3,0,1.6210631820703059,NA,6.529643091,3.352357156
392,lagos,cardoso,nigeria,4,0,1.5985168648949575,NA,6.529643091,3.352357156
393,lagos,cardoso,nigeria,5,0,1.4632389618428676,NA,6.529643091,3.352357156
394,lagos,cardoso,nigeria,4,0,0.8403321309363795,NA,6.529643091,3.352357156
395,lagos,cardoso,nigeria,2,0,2.2620455545975178,NA,6.529643091,3.352357156
396,lagos,cash street,nigeria,6,2,2.8967068120782913,0,6.53946534,3.353381312
405,lagos,cash street,nigeria,8,1,3.2808051305519546,0,6.53946534,3.353381312
407,lagos,cash street,nigeria,4,1,1.2229093158152908,0,6.53946534,3.353381312
408,lagos,cash street,nigeria,4,1,1.6293394451734051,0,6.53946534,3.353381312
409,lagos,cash street,nigeria,3,2,2.941799446428987,0,6.53946534,3.353381312
410,lagos,cash street,nigeria,5,2,1.3416328108414102,0,6.53946534,3.353381312
412,lagos,cash street,nigeria,4,3,1.508331596193564,0,6.53946534,3.353381312
413,lagos,cash street,nigeria,5,1,0.9079710824624244,0,6.53946534,3.353381312
414,lagos,cash street,nigeria,6,1,0.7960166631153702,1,6.53946534,3.353381312
415,lagos,cash street,nigeria,4,3,1.508331596193564,0,6.53946534,3.353381312
416,lagos,cash street,nigeria,4,3,1.6285786211287552,1,6.53946534,3.353381312
417,lagos,cash street,nigeria,3,2,1.5534242305442607,0,6.53946534,3.353381312
418,lagos,cash street,nigeria,4,1,0.8403321309363795,0,6.53946534,3.353381312
419,lagos,cash street,nigeria,3,0,1.6210631820703059,NA,6.53946534,3.353381312
420,lagos,cash street,nigeria,2,0,0.9305173996377728,NA,6.53946534,3.353381312
421,lagos,cash street,nigeria,4,0,1.508331596193564,NA,6.53946534,3.353381312
422,lagos,cash street,nigeria,6,0,2.141034851725152,NA,6.53946534,3.353381312
423,lagos,cash street,nigeria,4,0,2.184200086341465,NA,6.53946534,3.353381312
424,lagos,cash street,nigeria,3,0,1.7118438989007907,NA,6.53946534,3.353381312
429,zamfara,chediya,nigeria,5,0,-3.9874690050145705,NA,11.9931432,6.960794861
430,zamfara,chediya,nigeria,4,1,-2.282983079652222,1,11.9931432,6.960794861
431,zamfara,chediya,nigeria,5,1,-3.2827365518400984,1,11.9931432,6.960794861
432,zamfara,chediya,nigeria,9,2,-4.017530761248368,1,11.9931432,6.960794861
433,zamfara,chediya,nigeria,7,0,-0.3359931878406445,NA,11.9931432,6.960794861
434,zamfara,chediya,nigeria,3,0,-2.924628021874445,NA,11.9931432,6.960794861
436,zamfara,chediya,nigeria,4,0,-2.9020817046990968,NA,11.9931432,6.960794861
437,zamfara,chediya,nigeria,3,0,-2.924628021874445,NA,11.9931432,6.960794861
438,zamfara,chediya,nigeria,4,2,1.8537310223311085,1,11.9931432,6.960794861
439,zamfara,chediya,nigeria,4,0,-3.7650177088746086,1,11.9931432,6.960794861
440,zamfara,chediya,nigeria,3,0,-4.319507449652612,NA,11.9931432,6.960794861
441,zamfara,chediya,nigeria,6,2,-2.602389370248575,0,11.9931432,6.960794861
442,zamfara,chediya,nigeria,8,0,-3.2485527254324214,NA,11.9931432,6.960794861
443,zamfara,chediya,nigeria,4,1,-2.389735937538265,1,11.9931432,6.960794861
444,zamfara,chediya,nigeria,6,0,2.5280843365050205,NA,11.9931432,6.960794861
445,oyo,chief eniraytan,nigeria,8,1,1.375044422680265,1,7.77,4.83
446,oyo,chief eniraytan,nigeria,7,1,0.8404975068519372,1,7.77,4.83
447,oyo,chief eniraytan,nigeria,6,0,0.9305173996377728,NA,7.77,4.83
448,oyo,chief eniraytan,nigeria,6,1,1.4709197768168751,1,7.77,4.83
449,oyo,chief eniraytan,nigeria,6,1,0.8254666287350386,1,7.77,4.83
450,oyo,chief eniraytan,nigeria,8,1,1.3269456127061883,1,7.77,4.83
451,oyo,chief eniraytan,nigeria,5,2,2.058826309960193,1,7.77,4.83
452,oyo,chief eniraytan,nigeria,8,1,1.375044422680265,1,7.77,4.83
453,oyo,chief eniraytan,nigeria,7,0,0.4385859210676978,NA,7.77,4.83
454,oyo,chief eniraytan,nigeria,8,0,0.4573745187138214,NA,7.77,4.83
455,oyo,chief eniraytan,nigeria,5,1,2.7533180218386595,0,7.77,4.83
456,oyo,chief eniraytan,nigeria,7,2,0.915486521520874,1,7.77,4.83
457,oyo,chief eniraytan,nigeria,6,2,1.0174739273408768,1,7.77,4.83
458,oyo,chief eniraytan,nigeria,4,2,0.9305173996377728,1,7.77,4.83
459,oyo,chief eniraytan,nigeria,9,3,1.6584178119876434,1,7.77,4.83
460,oyo,chief eniraytan,nigeria,7,2,1.0084554004707376,1,7.77,4.83
461,oyo,chief eniraytan,nigeria,5,2,2.772106619484783,1,7.77,4.83
462,oyo,chief eniraytan,nigeria,9,2,2.03402536106731,1,7.77,4.83
463,oyo,chief eniraytan,nigeria,8,2,0.820957365299969,1,7.77,4.83
464,oyo,chief eniraytan,nigeria,8,2,1.4709197768168751,1,7.77,4.83
465,oyo,customs qtrs,nigeria,4,0,0.487436274947619,NA,7.41608681,3.911875715
466,oyo,customs qtrs,nigeria,7,3,0.8141934701473647,1,7.41608681,3.911875715
467,oyo,customs qtrs,nigeria,6,4,1.3570073689399864,1,7.41608681,3.911875715
468,oyo,customs qtrs,nigeria,4,3,0.8630438240272856,1,7.41608681,3.911875715
469,oyo,customs qtrs,nigeria,6,3,1.6854733925980612,1,7.41608681,3.911875715
470,oyo,customs qtrs,nigeria,5,2,2.0904224740264046,1,7.41608681,3.911875715
471,oyo,customs qtrs,nigeria,5,2,0.7803739943843421,1,7.41608681,3.911875715
472,oyo,customs qtrs,nigeria,7,3,-3.269354380213936,1,7.41608681,3.911875715
473,oyo,customs qtrs,nigeria,6,2,0.8029203115596905,1,7.41608681,3.911875715
474,oyo,customs qtrs,nigeria,5,1,1.6832187608805262,1,7.41608681,3.911875715
475,oyo,customs qtrs,nigeria,7,1,1.0802813496203092,1,7.41608681,3.911875715
476,oyo,customs qtrs,nigeria,5,0,-3.036184393435567,NA,7.41608681,3.911875715
477,oyo,customs qtrs,nigeria,6,0,-3.306931575506184,NA,7.41608681,3.911875715
478,oyo,customs qtrs,nigeria,5,1,-4.5765525335674235,1,7.41608681,3.911875715
479,oyo,customs qtrs,nigeria,5,1,-0.6477990085619111,1,7.41608681,3.911875715
480,oyo,customs qtrs,nigeria,8,1,0.4573745187138214,1,7.41608681,3.911875715
481,oyo,customs qtrs,nigeria,4,2,-2.9466291308091397,1,7.41608681,3.911875715
482,oyo,customs qtrs,nigeria,5,2,-3.071774531643302,1,7.41608681,3.911875715
483,oyo,customs qtrs,nigeria,5,1,-1.6838033879212297,1,7.41608681,3.911875715
484,oyo,customs qtrs,nigeria,5,1,-3.543920848555183,1,7.41608681,3.911875715
485,yobe,diyi,nigeria,12,0,-4.164854780964111,NA,10.72618257,11.68972475
486,yobe,diyi,nigeria,5,0,-3.5156490938795106,NA,10.72618257,11.68972475
487,yobe,diyi,nigeria,8,4,-2.525710477682256,1,10.72618257,11.68972475
488,yobe,diyi,nigeria,7,0,-3.3147043033267694,NA,10.72618257,11.68972475
489,yobe,diyi,nigeria,5,0,-3.5532262891717576,NA,10.72618257,11.68972475
490,yobe,diyi,nigeria,11,3,-4.049095605293855,1,10.72618257,11.68972475
491,yobe,diyi,nigeria,21,0,-3.2417831302896754,1,10.72618257,11.68972475
492,yobe,diyi,nigeria,16,0,-3.2156444695006603,NA,10.72618257,11.68972475
493,yobe,diyi,nigeria,6,0,-3.9885426391657774,NA,10.72618257,11.68972475
494,yobe,diyi,nigeria,5,0,-3.496860496233387,NA,10.72618257,11.68972475
495,yobe,diyi,nigeria,6,0,-4.017530761248368,NA,10.72618257,11.68972475
496,yobe,diyi,nigeria,7,0,-2.7060819871577952,NA,10.72618257,11.68972475
497,yobe,diyi,nigeria,7,0,-2.1782989664820724,NA,10.72618257,11.68972475
498,yobe,diyi,nigeria,5,0,-3.897449112228735,NA,10.72618257,11.68972475
499,yobe,diyi,nigeria,12,2,-3.474510415941064,0,10.72618257,11.68972475
500,yobe,diyi,nigeria,8,0,-3.4920291425529553,NA,10.72618257,11.68972475
501,yobe,diyi,nigeria,19,0,-3.9888354484797435,NA,10.72618257,11.68972475
502,yobe,diyi,nigeria,6,0,-2.9554506021528932,NA,10.72618257,11.68972475
503,yobe,diyi,nigeria,14,0,-4.247359234691498,NA,10.72618257,11.68972475
504,yobe,diyi,nigeria,15,0,-3.1029128836239184,1,10.72618257,11.68972475
505,yobe,diyi,nigeria,10,0,-4.062623395599064,1,10.72618257,11.68972475
506,yobe,diyi,nigeria,9,0,-3.0860031457424077,1,10.72618257,11.68972475
507,yobe,diyi,nigeria,7,0,-4.161848605340731,NA,10.72618257,11.68972475
508,yobe,diyi,nigeria,4,0,-2.8411945142943273,1,10.72618257,11.68972475
509,yobe,diyi,nigeria,13,2,-4.015025614895552,1,10.72618257,11.68972475
510,yobe,diyi,nigeria,11,0,-3.757502269816159,NA,10.72618257,11.68972475
511,yobe,diyi,nigeria,6,3,-4.004002970943159,1,10.72618257,11.68972475
512,yobe,diyi,nigeria,8,0,-2.7737209386838404,NA,10.72618257,11.68972475
513,yobe,diyi,nigeria,5,0,-2.7286283043331436,NA,10.72618257,11.68972475
514,yobe,diyi,nigeria,11,0,-4.032561639365267,1,10.72618257,11.68972475
515,yobe,diyi,nigeria,6,0,-3.9377074313033877,NA,10.72618257,11.68972475
516,yobe,diyi,nigeria,12,0,-2.8351821630475675,NA,10.72618257,11.68972475
517,yobe,diyi,nigeria,7,0,-4.013021497813298,1,10.72618257,11.68972475
518,yobe,diyi,nigeria,4,0,-3.620865240697803,NA,10.72618257,11.68972475
519,lagos,durowoju,nigeria,3,1,0.9756100339884696,0,6.52167665,3.334772259
520,lagos,durowoju,nigeria,2,1,0.6287060871490869,1,6.52167665,3.334772259
521,lagos,durowoju,nigeria,6,2,0.37453931315531974,0,6.52167665,3.334772259
523,lagos,durowoju,nigeria,6,2,2.1899898722133146,1,6.52167665,3.334772259
524,lagos,durowoju,nigeria,6,3,1.6686556487383748,1,6.52167665,3.334772259
526,lagos,durowoju,nigeria,4,1,0.8403321309363795,1,6.52167665,3.334772259
527,lagos,durowoju,nigeria,5,3,1.5885120947127338,1,6.52167665,3.334772259
528,lagos,durowoju,nigeria,2,2,0.4273127624800236,0,6.52167665,3.334772259
529,lagos,durowoju,nigeria,5,3,1.575970547719609,0,6.52167665,3.334772259
530,lagos,durowoju,nigeria,2,1,1.5985168648949575,0,6.52167665,3.334772259
532,lagos,durowoju,nigeria,4,2,2.981115649993957,0,6.52167665,3.334772259
533,lagos,durowoju,nigeria,6,1,1.4690287477147175,1,6.52167665,3.334772259
538,lagos,durowoju,nigeria,4,2,1.508331596193564,0,6.52167665,3.334772259
539,lagos,durowoju,nigeria,6,1,2.1718602858961242,1,6.52167665,3.334772259
540,lagos,durowoju,nigeria,2,0,2.0136324101982255,NA,6.52167665,3.334772259
542,lagos,durowoju,nigeria,5,0,1.4940615421213153,NA,6.52167665,3.334772259
543,lagos,durowoju,nigeria,7,0,2.459834366315369,NA,6.52167665,3.334772259
544,edo,efandion,nigeria,6,6,1.9354160415521169,0,6.690256099,6.347366173
545,edo,efandion,nigeria,7,4,1.582355781720551,0,6.690256099,6.347366173
546,edo,efandion,nigeria,6,2,1.2762782132690869,1,6.690256099,6.347366173
549,edo,efandion,nigeria,5,3,1.156576019520348,0,6.690256099,6.347366173
550,edo,efandion,nigeria,10,4,0.9245399511536605,1,6.690256099,6.347366173
551,edo,efandion,nigeria,10,2,0.6469162680346002,1,6.690256099,6.347366173
552,edo,efandion,nigeria,11,5,0.1396664299097073,0,6.690256099,6.347366173
553,edo,efandion,nigeria,5,1,2.3448430663948057,1,6.690256099,6.347366173
554,edo,efandion,nigeria,3,2,1.3168615841847138,1,6.690256099,6.347366173
555,edo,efandion,nigeria,5,3,0.7753318911468444,0,6.690256099,6.347366173
556,edo,efandion,nigeria,13,2,0.9202454145488321,1,6.690256099,6.347366173
557,edo,efandion,nigeria,7,2,1.2650050546814127,1,6.690256099,6.347366173
558,edo,efandion,nigeria,7,0,1.463596130417057,NA,6.690256099,6.347366173
559,edo,efandion,nigeria,3,0,1.4264216185225176,NA,6.690256099,6.347366173
561,edo,efandion,nigeria,4,0,2.3410853468655817,NA,6.690256099,6.347366173
562,edo,efandion,nigeria,8,0,-1.2875500582567927,NA,6.690256099,6.347366173
563,akwa ibom,effiat offot,nigeria,4,0,1.4086863884963998,NA,5.018928827,7.908680826
564,akwa ibom,effiat offot,nigeria,5,6,1.6832187608805262,1,5.018928827,7.908680826
565,akwa ibom,effiat offot,nigeria,5,1,-0.17197296585540028,1,5.018928827,7.908680826
566,akwa ibom,effiat offot,nigeria,3,4,1.0644867935662359,1,5.018928827,7.908680826
567,akwa ibom,effiat offot,nigeria,5,1,1.3925152310639566,1,5.018928827,7.908680826
568,akwa ibom,effiat offot,nigeria,7,1,1.5295402014727801,1,5.018928827,7.908680826
569,akwa ibom,effiat offot,nigeria,10,0,0.46113223824304594,NA,5.018928827,7.908680826
570,akwa ibom,effiat offot,nigeria,5,2,1.2710610743350776,0,5.018928827,7.908680826
571,akwa ibom,effiat offot,nigeria,6,1,1.1465885638959143,1,5.018928827,7.908680826
572,akwa ibom,effiat offot,nigeria,3,6,0.01468730995982731,0,5.018928827,7.908680826
573,akwa ibom,effiat offot,nigeria,10,1,2.05077405382614,1,5.018928827,7.908680826
574,akwa ibom,effiat offot,nigeria,8,2,0.5857324308365538,1,5.018928827,7.908680826
575,akwa ibom,effiat offot,nigeria,6,0,-0.2947377766575928,NA,5.018928827,7.908680826
576,akwa ibom,effiat offot,nigeria,7,1,0.18830991283195175,1,5.018928827,7.908680826
577,akwa ibom,effiat offot,nigeria,5,4,1.157314599969416,1,5.018928827,7.908680826
578,akwa ibom,effiat offot,nigeria,8,0,2.8559737191264003,1,5.018928827,7.908680826
579,akwa ibom,effiat offot,nigeria,7,0,2.3370086998278263,1,5.018928827,7.908680826
580,akwa ibom,effiat offot,nigeria,3,0,-0.23391762709809624,1,5.018928827,7.908680826
581,akwa ibom,effiat offot,nigeria,5,0,0.16423623915691882,NA,5.018928827,7.908680826
582,akwa ibom,effiat offot,nigeria,5,4,1.8983751225654835,1,5.018928827,7.908680826
583,akwa ibom,effiat offot,nigeria,8,2,1.1404048620879048,1,5.018928827,7.908680826
584,akwa ibom,effiat offot,nigeria,2,6,2.0971550491582858,1,5.018928827,7.908680826
585,akwa ibom,effiat offot,nigeria,7,1,0.314661706041068,0,5.018928827,7.908680826
586,akwa ibom,effiat offot,nigeria,4,0,-0.15141317337071022,NA,5.018928827,7.908680826
587,akwa ibom,effiat offot,nigeria,4,3,0.860974490859009,1,5.018928827,7.908680826
588,ebonyi,egeburu,nigeria,6,0,0.6510870284088773,1,5.885960202,7.943136024
589,ebonyi,egeburu,nigeria,5,5,1.1693929841704955,1,5.885960202,7.943136024
590,ebonyi,egeburu,nigeria,2,3,0.2788524482776332,1,5.885960202,7.943136024
591,ebonyi,egeburu,nigeria,5,1,0.4949517140060685,1,5.885960202,7.943136024
592,ebonyi,egeburu,nigeria,14,1,0.3070657375448326,0,5.885960202,7.943136024
593,ebonyi,egeburu,nigeria,5,1,1.1479203011463543,1,5.885960202,7.943136024
594,ebonyi,egeburu,nigeria,4,3,0.24708618682266048,1,5.885960202,7.943136024
595,ebonyi,egeburu,nigeria,6,3,0.860974490859009,0,5.885960202,7.943136024
596,ebonyi,egeburu,nigeria,2,2,-0.5695123896846818,0,5.885960202,7.943136024
597,ebonyi,egeburu,nigeria,9,4,0.449859079655372,0,5.885960202,7.943136024
598,ebonyi,egeburu,nigeria,6,3,-1.2350924041451494,1,5.885960202,7.943136024
599,ebonyi,egeburu,nigeria,5,2,0.46113223824304594,1,5.885960202,7.943136024
600,ebonyi,egeburu,nigeria,3,2,1.5417796307965408,1,5.885960202,7.943136024
601,ebonyi,egeburu,nigeria,10,3,-1.464755362663835,1,5.885960202,7.943136024
602,ebonyi,egeburu,nigeria,8,2,-0.3502055309233817,1,5.885960202,7.943136024
603,ebonyi,egeburu,nigeria,5,1,0.17042870842647628,1,5.885960202,7.943136024
604,ebonyi,egeburu,nigeria,9,5,0.5774561677334545,1,5.885960202,7.943136024
605,ebonyi,egeburu,nigeria,3,0,0.7187259799349223,NA,5.885960202,7.943136024
606,ebonyi,egeburu,nigeria,5,0,-0.14459437140416154,NA,5.885960202,7.943136024
607,ebonyi,egeburu,nigeria,3,0,0.8835208080343574,NA,5.885960202,7.943136024
608,akwa ibom,ekom iman,nigeria,7,1,0.4543683430904416,0,4.844939628,7.855063554
609,akwa ibom,ekom iman,nigeria,5,4,0.7714884535531656,1,4.844939628,7.855063554
610,akwa ibom,ekom iman,nigeria,6,0,-0.025153797188759597,1,4.844939628,7.855063554
611,akwa ibom,ekom iman,nigeria,8,0,1.306250096211734,NA,4.844939628,7.855063554
612,akwa ibom,ekom iman,nigeria,5,3,-0.3241028957994895,1,4.844939628,7.855063554
613,akwa ibom,ekom iman,nigeria,7,0,0.15209184360597106,NA,4.844939628,7.855063554
614,akwa ibom,ekom iman,nigeria,10,0,1.725502709663357,NA,4.844939628,7.855063554
615,akwa ibom,ekom iman,nigeria,10,1,1.6894816267625674,1,4.844939628,7.855063554
616,akwa ibom,ekom iman,nigeria,5,2,-1.3952555457315186,0,4.844939628,7.855063554
617,akwa ibom,ekom iman,nigeria,4,2,1.3413872138876015,1,4.844939628,7.855063554
618,akwa ibom,ekom iman,nigeria,5,1,1.1604460329104367,1,4.844939628,7.855063554
619,akwa ibom,ekom iman,nigeria,19,5,2.3980114383556104,0,4.844939628,7.855063554
620,akwa ibom,ekom iman,nigeria,4,2,-2.69992470209286,0,4.844939628,7.855063554
621,akwa ibom,ekom iman,nigeria,12,1,1.8983751225654835,1,4.844939628,7.855063554
622,akwa ibom,ekom iman,nigeria,8,1,1.159730276809632,1,4.844939628,7.855063554
623,akwa ibom,ekom iman,nigeria,6,0,0.9743015248648424,NA,4.844939628,7.855063554
624,akwa ibom,ekom iman,nigeria,3,0,-2.6536868965339404,NA,4.844939628,7.855063554
625,akwa ibom,ekom iman,nigeria,7,11,1.7588409174397683,0,4.844939628,7.855063554
626,akwa ibom,ekom iman,nigeria,6,3,-2.293558759687494,0,4.844939628,7.855063554
627,akwa ibom,ekom iman,nigeria,2,4,0.7441134827727902,1,4.844939628,7.855063554
628,akwa ibom,ekom iman,nigeria,3,8,1.728311395231223,1,4.844939628,7.855063554
629,akwa ibom,ekom iman,nigeria,5,2,0.775514581620192,1,4.844939628,7.855063554
630,akwa ibom,ekom iman,nigeria,3,3,-1.9763710751435537,0,4.844939628,7.855063554
631,akwa ibom,ekom iman,nigeria,3,5,0.4554422928742937,1,4.844939628,7.855063554
632,akwa ibom,ekom iman,nigeria,3,0,0.6510870284088773,NA,4.844939628,7.855063554
633,delta,emore rd 1,nigeria,5,3,2.2627095130574753,1,5.3821,6.2142
634,delta,emore rd 1,nigeria,7,8,3.162082607598588,1,5.3821,6.2142
635,delta,emore rd 1,nigeria,12,17,3.0630227737724787,1,5.3821,6.2142
636,delta,emore rd 1,nigeria,6,5,2.3935021749205414,1,5.3821,6.2142
638,delta,emore rd 1,nigeria,4,2,0.7043710793849011,0,5.3821,6.2142
639,delta,emore rd 1,nigeria,14,11,2.378471296803642,1,5.3821,6.2142
640,delta,emore rd 1,nigeria,9,4,-0.33864389459959754,1,5.3821,6.2142
641,delta,emore rd 1,nigeria,6,6,2.4717185435666496,1,5.3821,6.2142
642,delta,emore rd 1,nigeria,7,3,3.0232113888600787,1,5.3821,6.2142
643,delta,emore rd 1,nigeria,9,0,-2.3581757473401406,NA,5.3821,6.2142
644,delta,emore rd 1,nigeria,12,0,-1.8477006912301672,NA,5.3821,6.2142
645,delta,emore rd 1,nigeria,20,6,1.8760147367088773,1,5.3821,6.2142
646,delta,emore rd 1,nigeria,2,15,0.12066713471529372,1,5.3821,6.2142
647,delta,emore rd 1,nigeria,6,4,2.909884354854245,1,5.3821,6.2142
648,delta,emore rd 1,nigeria,4,1,2.883580318149672,1,5.3821,6.2142
649,delta,emore rd 1,nigeria,20,2,0.6533886969203884,1,5.3821,6.2142
650,delta,emore rd 1,nigeria,3,3,2.2914482995023815,1,5.3821,6.2142
651,delta,emore rd 1,nigeria,4,10,1.6353174409619635,1,5.3821,6.2142
652,delta,emore rd 2,nigeria,6,1,1.9292235722825593,1,5.3821,6.2142
653,delta,emore rd 2,nigeria,4,0,0.9019936339783121,1,5.3821,6.2142
654,delta,emore rd 2,nigeria,6,0,2.9277438986476363,NA,5.3821,6.2142
655,delta,emore rd 2,nigeria,11,3,2.0519704295351224,1,5.3821,6.2142
656,delta,emore rd 2,nigeria,6,1,1.3809263007741133,0,5.3821,6.2142
657,delta,emore rd 2,nigeria,6,6,1.4485652523001584,1,5.3821,6.2142
658,delta,emore rd 2,nigeria,7,8,0.8989874583549322,1,5.3821,6.2142
659,delta,emore rd 2,nigeria,6,7,2.076051154542885,1,5.3821,6.2142
660,delta,emore rd 2,nigeria,8,3,1.1616194420128134,1,5.3821,6.2142
661,delta,emore rd 2,nigeria,13,9,2.6030826313127617,1,5.3821,6.2142
662,delta,emore rd 2,nigeria,4,2,2.837724005861801,1,5.3821,6.2142
663,delta,emore rd 2,nigeria,3,3,1.4823847280631806,1,5.3821,6.2142
664,delta,emore rd 2,nigeria,7,1,0.8569009996276156,0,5.3821,6.2142
665,delta,emore rd 2,nigeria,6,1,2.1591644380423425,1,5.3821,6.2142
666,delta,emore rd 2,nigeria,2,11,2.525490124418154,1,5.3821,6.2142
667,delta,emore rd 2,nigeria,12,5,2.6121011581829015,1,5.3821,6.2142
668,delta,emore rd 2,nigeria,4,1,1.5836777794366905,1,5.3821,6.2142
669,delta,emore rd 2,nigeria,15,13,2.4037086916505492,1,5.3821,6.2142
670,ondo,epinmi,nigeria,4,0,1.002070094043908,NA,7.477088455,5.852592078
671,ondo,epinmi,nigeria,3,0,0.571263698463897,NA,7.477088455,5.852592078
