,house,department,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,NDVI_lat,NDVI_lon,sev_lat,sev_lon,pop_cent_lat,pop_cent_long,annual_frequency,severity,autocorrelation,avg_area,NDVI_mean,SVI_severity
0,1171,nioro,sonkorong,senegal,7,2,-1.51786772793973,1.0,13.76929622,-15.58749555,13.75,-15.6,13.75,-15.6,13.75,-15.6,13.7751637,-15.63622426,0.4,-0.5875329971313477,-0.036206896551724155,25055437.227322955,0.22837879872717082,1.0284576751960588
1,384,mbour,thiarene h2,senegal,7,0,-3.10019005523989,,15.7668346,-13.47659022,15.75,-13.5,15.75,-13.5,15.75,-13.5,15.71702669,-13.36263999,0.2,-0.10578298568725586,-0.017796610169491522,15114614.100146627,0.16650075567132303,0.25552467339805945
2,1727,bignona,hilole,senegal,7,1,-1.72774817956823,0.0,12.85643014,-16.67789504,12.85,-16.7,12.85,-16.7,12.85,-16.7,12.89534328,-16.73379647,0.0,0.0,,0.0,0.17512177641256,0.0
3,1402,matam,boinadji roumde,senegal,12,2,-2.43723877919777,1.0,15.66051954,-13.35041654,15.65,-13.35,15.65,-13.35,15.65,-13.35,15.6680352,-13.36263999,0.2,-0.11338746547698975,-0.017796610169491522,15114614.100146627,0.154766297982673,0.09514271744312905
4,1514,kanel,gouriki samba diane,senegal,10,2,-3.19728626974746,1.0,15.43742604,-12.95155738,15.45,-12.95,15.45,-12.95,15.45,-12.95,15.38130032,-13.36263999,0.4,-0.04742228984832764,-0.036206896551724134,10259230.177917242,0.1516191447405645,0.02118057773060257
5,1750,bakel,moudery,senegal,7,2,0.0466176831696105,0.0,15.06745915,-12.5787737,15.05,-12.6,15.05,-12.6,15.05,-12.6,15.03429087,-12.41480008,0.2,-0.24410021305084229,-0.01779661016949152,5403846.255687859,0.17344823063226483,0.08768266746082375
6,1508,kanel,sinthiane dioude,senegal,33,5,-1.34645758960981,1.0,16.59843864,-14.88228312,16.6,-14.9,16.6,-14.9,16.6,-14.9,16.47147469,-14.92254071,0.0,0.0,,0.0,0.14821663601983334,0.0
7,1747,bakel,ndiaye counda,senegal,14,3,-1.90457681735586,1.0,14.1372415,-15.49080373,14.15,-15.5,14.15,-15.5,14.15,-15.5,14.13637726,-15.5307987,0.4,-0.32962101697921753,-0.036206896551724155,25055437.227322955,0.22504927905881528,1.1801021729815546
8,1522,kanel,sinthiane dioude,senegal,13,2,-1.98916277844878,1.0,16.59843864,-14.88228312,16.6,-14.9,16.6,-14.9,16.6,-14.9,16.47147469,-14.92254071,0.0,0.0,,0.0,0.14821663601983334,0.0
9,1865,podor,yelitare,senegal,14,2,-2.05905330056609,1.0,16.52936484,-15.20234492,16.55,-15.2,16.55,-15.2,16.55,-15.2,16.47147469,-15.27583107,0.2,-0.06265497207641602,-0.017796610169491522,15114614.100146627,0.15593374637773602,0.5253108087548692
10,1896,podor,mery,senegal,7,1,-1.45158269252145,1.0,16.42777753,-14.09801568,16.45,-14.1,16.45,-14.1,16.45,-14.1,16.42033799,-14.01712506,0.2,-0.12964165210723877,-0.017796610169491522,15114614.100146627,0.14516387759546714,0.1122611456602308
11,1229,diourbel,thierno kandji,senegal,10,1,-1.71278922589878,1.0,14.6563661,-16.23464222,14.65,-16.25,14.65,-16.25,14.65,-16.25,14.66195934,-16.23192106,0.4,-0.09032070636749268,-0.036206896551724155,25055437.227322955,0.20315482194846746,0.31515939206315724
12,921,bambeye,paye baridian,senegal,13,5,-1.75083613499743,1.0,14.71688363,-17.46683875,14.7,-17.45,14.75,-17.399999999999977,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,,0.0,0.1047905545263934,0.0
13,1776,kolda,doumanssou,senegal,13,1,-1.11473712000969,1.0,12.90032016,-14.9476098,12.9,-14.95,12.9,-14.95,12.9,-14.95,12.89534328,-14.93936134,0.6,-0.4413239558537801,-0.05526315789473685,16991206.668905858,0.28989676015717697,1.3510464459651066
14,1772,kolda,damassou,senegal,9,0,-1.98796774537222,,12.90032016,-14.9476098,12.9,-14.95,12.9,-14.95,12.9,-14.95,12.89534328,-14.93936134,0.6,-0.4413239558537801,-0.05526315789473685,16991206.668905858,0.28989676015717697,1.3510464459651066
15,1643,nioro,keur amath drame,senegal,24,4,-2.420559705769,1.0,13.78607662,-15.79470889,13.8,-15.8,13.8,-15.8,13.8,-15.8,13.7751637,-15.78133054,0.4,-0.5144386887550354,-0.036206896551724155,25055437.227322955,0.2223787366110958,0.8013028314474842
16,1590,kanel,sorry,senegal,6,0,-3.45906424442952,,15.20066949,-12.94539215,15.2,-12.95,15.2,-12.95,15.2,-12.95,15.23872587,-13.36263999,0.4,-0.056700825691223145,-0.036206896551724134,10259230.177917242,0.17427296939413736,-0.009225276552057297
17,1880,podor,dodele,senegal,4,3,-1.40742305844117,1.0,16.50354464,-14.42019001,16.5,-14.4,16.5,-14.4,16.5,-14.4,16.47147469,-14.56250057,0.2,-0.06058073043823242,-0.017796610169491522,15114614.100146627,0.13799019896814188,-0.2749098680739431
18,939,kebemer,medina,senegal,12,2,-2.55367291637621,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
19,1029,louga,montagne,senegal,10,1,-1.7698183583087,1.0,15.62330287,-16.21748196,15.6,-16.2,15.6,-16.2,15.6,-16.2,15.6680352,-16.23192106,0.6,-0.07828815778096516,-0.055263157894736833,18043183.862166986,0.18679746179105042,0.4325533257854885
20,832,diourbel,medinatoul,senegal,7,1,-0.258797686676105,1.0,14.73727345,-16.24237956,14.75,-16.25,14.75,-16.25,14.75,-16.25,14.74391863,-16.24558632,0.2,-0.06090545654296875,-0.017796610169491515,13143594.509369545,0.21241840067868403,0.46026402544497197
21,2,dakar,grand medine,senegal,5,1,-0.49010264044386,1.0,14.74795,-17.44715,14.75,-17.45,15.599999999999994,-16.599999999999966,14.75,-17.45,14.74391863,-17.45998489,0.0,0.0,,0.0,0.17583396515261224,0.0
22,1551,matam,mango,senegal,2,0,1.19574530999332,,15.60094582,-13.322622,15.6,-13.3,15.6,-13.3,15.6,-13.3,15.6680352,-13.36263999,0.2,-0.10983693599700928,-0.017796610169491522,15114614.100146627,0.15144391499366563,-0.13105780323141158
23,1781,kolda,doumassou,senegal,5,1,0.874811596474885,1.0,12.90032016,-14.9476098,12.9,-14.95,12.9,-14.95,12.9,-14.95,12.89534328,-14.93936134,0.6,-0.4413239558537801,-0.05526315789473685,16991206.668905858,0.28989676015717697,1.3510464459651066
24,731,gossas,keur el hadji,senegal,3,1,-0.0938905115838952,1.0,14.49623916,-16.0640894,14.5,-16.05,14.5,-16.05,14.5,-16.05,14.50274052,-16.09656209,0.2,-0.23710978031158447,-0.017796610169491515,13143594.509369545,0.20658793774428785,0.633824511605218
25,1782,kolda,doumanssou,senegal,8,1,1.33072991037169,1.0,12.90032016,-14.9476098,12.9,-14.95,12.9,-14.95,12.9,-14.95,12.89534328,-14.93936134,0.6,-0.4413239558537801,-0.05526315789473685,16991206.668905858,0.28989676015717697,1.3510464459651066
26,1387,matam,boinadji roumbe,senegal,8,0,0.619748596985106,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
27,350,thies,mbour i,senegal,10,1,1.78508331330359,0.0,14.68562239,-17.45034661,14.7,-17.45,14.75,-17.399999999999977,14.7,-17.45,14.66195934,-17.45998489,0.0,0.0,,0.0,0.1047905545263934,0.0
28,1141,kaolack,thiakho djigane,senegal,14,1,-2.27400761729345,1.0,13.99933823,-16.17799307,14.0,-16.2,14.0,-16.2,14.0,-16.2,13.9836423,-16.18754008,0.4,-0.18493837118148804,-0.036206896551724155,25055437.227322955,0.22369397877268424,0.5999461328221787
29,1890,st-louis,dodele,senegal,5,3,0.736232800513952,1.0,16.50354464,-14.42019001,16.5,-14.4,16.5,-14.4,16.5,-14.4,16.47147469,-14.56250057,0.2,-0.06058073043823242,-0.017796610169491522,15114614.100146627,0.13799019896814188,-0.2749098680739431
30,415,guediawaye,cite des enseignants,senegal,6,1,1.41099255307871,1.0,14.77683245,-17.40519022,14.8,-17.4,14.75,-17.399999999999977,14.8,-17.4,14.77734506,-17.39599836,0.6,-0.21996855735778809,-0.05526315789473685,15484.867580907992,0.1047905545263934,
31,819,foundiougne,passy,senegal,10,4,-0.13295188544698,1.0,13.98543687,-16.25698786,14.0,-16.25,14.0,-16.25,14.0,-16.25,13.9836423,-16.26717045,0.4,-0.1295320987701416,-0.036206896551724155,25055437.227322955,0.22111232687087093,0.43504136653959846
32,1777,kolda,doumansou,senegal,8,1,0.197701741498011,0.0,12.90032016,-14.9476098,12.9,-14.95,12.9,-14.95,12.9,-14.95,12.89534328,-14.93936134,0.6,-0.4413239558537801,-0.05526315789473685,16991206.668905858,0.28989676015717697,1.3510464459651066
33,1554,matam,mango,senegal,2,0,0.271464349318792,,15.60094582,-13.322622,15.6,-13.3,15.6,-13.3,15.6,-13.3,15.6680352,-13.36263999,0.2,-0.10983693599700928,-0.017796610169491522,15114614.100146627,0.15144391499366563,-0.13105780323141158
34,1742,bakel,ndiaye counda,senegal,19,1,-0.0263347783050982,1.0,14.1372415,-15.49080373,14.15,-15.5,14.15,-15.5,14.15,-15.5,14.13637726,-15.5307987,0.4,-0.32962101697921753,-0.036206896551724155,25055437.227322955,0.22504927905881528,1.1801021729815546
35,152,thies,hersent,senegal,5,1,0.680671257260141,1.0,14.77685,-16.90942,14.8,-16.9,14.8,-16.9,14.8,-16.9,14.77734506,-16.92877566,0.0,0.0,,0.0,0.1991877948177714,0.0
36,1860,podor,fanaye,senegal,13,6,-0.945163096017145,1.0,16.52599054,-15.22269493,16.55,-15.2,16.55,-15.2,16.55,-15.2,16.47147469,-15.27583107,0.2,-0.06265497207641602,-0.017796610169491522,15114614.100146627,0.15593374637773602,0.5253108087548692
37,21,dakar,grand medine,senegal,10,0,-1.617198946902,,14.74795,-17.44715,14.75,-17.45,15.599999999999994,-16.599999999999966,14.75,-17.45,14.74391863,-17.45998489,0.0,0.0,,0.0,0.17583396515261224,0.0
38,1435,matam,thiambe,senegal,14,2,-0.688034614667447,1.0,15.63263924,-13.3254062,15.65,-13.35,15.65,-13.35,15.65,-13.35,15.6680352,-13.36263999,0.2,-0.11338746547698975,-0.017796610169491522,15114614.100146627,0.154766297982673,0.09514271744312905
39,145,thies,hersent,senegal,2,0,0.005757474798852,,14.77685,-16.90942,14.8,-16.9,14.8,-16.9,14.8,-16.9,14.77734506,-16.92877566,0.0,0.0,,0.0,0.1991877948177714,0.0
40,1312,mbacke,darou khoudouss,senegal,12,3,1.1650634875751,1.0,14.8653417,-15.87905597,14.85,-15.9,14.85,-15.9,14.85,-15.9,14.85551526,-15.88108409,0.0,0.0,,0.0,0.19541316933321964,0.0
41,143,thies,hersent,senegal,5,0,1.40838604605758,,14.77685,-16.90942,14.8,-16.9,14.8,-16.9,14.8,-16.9,14.77734506,-16.92877566,0.0,0.0,,0.0,0.1991877948177714,0.0
42,1739,bakel,moudery,senegal,32,1,-0.101772167257113,0.0,15.06745915,-12.5787737,15.05,-12.6,15.05,-12.6,15.05,-12.6,15.03429087,-12.41480008,0.2,-0.24410021305084229,-0.01779661016949152,5403846.255687859,0.17344823063226483,0.08768266746082375
43,441,dakar,arafat,senegal,6,0,0.707994674194319,,14.71105977,-17.4688686,14.7,-17.45,14.75,-17.399999999999977,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,,0.0,0.1047905545263934,0.0
44,725,gossas,keur el hadj,senegal,10,1,0.557689664190603,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
45,153,thies,hersent,senegal,20,1,0.412665568489378,1.0,14.77685,-16.90942,14.8,-16.9,14.8,-16.9,14.8,-16.9,14.77734506,-16.92877566,0.0,0.0,,0.0,0.1991877948177714,0.0
46,854,diourbel,medinatoul nord,senegal,9,1,1.92524498939435,1.0,14.65733141,-16.23486005,14.65,-16.25,14.65,-16.25,14.65,-16.25,14.66195934,-16.23192106,0.4,-0.09032070636749268,-0.036206896551724155,25055437.227322955,0.20315482194846746,0.31515939206315724
47,927,kebemer,medina,senegal,7,0,1.93301060296294,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
48,823,foundiougne,passy leona,senegal,5,3,1.94595329224392,1.0,13.98148365,-16.3182542,14.0,-16.3,14.0,-16.3,14.0,-16.3,13.9817835,-16.26780651,0.4,-0.101917564868927,-0.036206896551724155,25055437.227322955,0.21943748493279638,0.33093483947087843
49,1704,ziguinchor,diefaye,senegal,3,0,2.22679892856043,,12.57853941,-16.25514132,12.6,-16.25,12.6,-16.25,12.6,-16.25,12.56804369,-16.24558632,0.6,-0.2931620677312215,-0.055263157894736854,16784003.17703937,0.14540575872282602,-0.5067443792794513
50,466,guediawaye,hlm las palmas,senegal,8,0,1.42116140507264,,14.77009217,-17.40633211,14.75,-17.4,14.75,-17.4,14.75,-17.4,14.77252754,-17.39599836,0.6,-0.22445265452067056,-0.05526315789473685,15484.867580907992,0.1047905545263934,0.6902884146796459
51,78,pikine,cite la rochette,senegal,3,0,-0.618415799750727,,14.75619,-17.36858,14.75,-17.35,14.75,-17.35,14.75,-17.35,14.76581033,-17.34454455,0.0,0.0,,0.0,0.14700023032453297,0.0
52,941,kebemer,medina,senegal,6,1,1.40468813483445,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
53,627,rufisque,niagha ouolof,senegal,7,1,1.30609570455045,0.0,14.80539524,-17.23892342,14.8,-17.25,14.8,-17.25,14.8,-17.25,14.81724179,-17.22764196,0.6,-0.23342434565226236,-0.05526315789473685,92929.7663441567,0.21121838802929951,0.6325516641510629
54,1774,kolda,doumanssou,senegal,19,1,-0.720517090909232,1.0,12.90032016,-14.9476098,12.9,-14.95,12.9,-14.95,12.9,-14.95,12.89534328,-14.93936134,0.6,-0.4413239558537801,-0.05526315789473685,16991206.668905858,0.28989676015717697,1.3510464459651066
55,1444,matam,thiambe,senegal,10,3,1.39652719925141,1.0,15.63263924,-13.3254062,15.65,-13.35,15.65,-13.35,15.65,-13.35,15.6680352,-13.36263999,0.2,-0.11338746547698975,-0.017796610169491522,15114614.100146627,0.154766297982673,0.09514271744312905
56,954,louga,ndianguene ndiagne,senegal,5,1,1.34367259965267,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
57,726,gossas,keur el hadji,senegal,6,2,-0.0707097129827541,1.0,14.49623916,-16.0640894,14.5,-16.05,14.5,-16.05,14.5,-16.05,14.50274052,-16.09656209,0.2,-0.23710978031158447,-0.017796610169491515,13143594.509369545,0.20658793774428785,0.633824511605218
58,18,dakar,grand medine,senegal,5,1,0.667901027669024,0.0,14.74795,-17.44715,14.75,-17.45,15.599999999999994,-16.599999999999966,14.75,-17.45,14.74391863,-17.45998489,0.0,0.0,,0.0,0.17583396515261224,0.0
59,1001,louga,artillerie,senegal,7,1,1.49767988101554,1.0,15.62705619,-16.2230668,15.65,-16.2,15.65,-16.2,15.65,-16.2,15.6680352,-16.23192106,0.6,-0.09540108839670818,-0.055263157894736833,18043183.862166986,0.18265390029051903,0.3823789751129653
60,344,thies,mbour i,senegal,7,1,1.55980478956426,1.0,14.68562239,-17.45034661,14.7,-17.45,14.75,-17.399999999999977,14.7,-17.45,14.66195934,-17.45998489,0.0,0.0,,0.0,0.1047905545263934,0.0
61,348,thies,mbour i,senegal,2,1,1.55980478956426,1.0,14.68562239,-17.45034661,14.7,-17.45,14.75,-17.399999999999977,14.7,-17.45,14.66195934,-17.45998489,0.0,0.0,,0.0,0.1047905545263934,0.0
62,991,louga,artillerie,senegal,10,0,1.27895915324775,,15.62705619,-16.2230668,15.65,-16.2,15.65,-16.2,15.65,-16.2,15.6680352,-16.23192106,0.6,-0.09540108839670818,-0.055263157894736833,18043183.862166986,0.18265390029051903,0.3823789751129653
63,1771,kolda,doumansou,senegal,8,0,1.38250066749562,,12.90032016,-14.9476098,12.9,-14.95,12.9,-14.95,12.9,-14.95,12.89534328,-14.93936134,0.6,-0.4413239558537801,-0.05526315789473685,16991206.668905858,0.28989676015717697,1.3510464459651066
64,1981,podor,dodele,senegal,20,3,-0.226021984354549,1.0,16.50354464,-14.42019001,16.5,-14.4,16.5,-14.4,16.5,-14.4,16.47147469,-14.56250057,0.2,-0.06058073043823242,-0.017796610169491522,15114614.100146627,0.13799019896814188,-0.2749098680739431
65,251,dakar,gueule tapee,senegal,11,0,0.860899568391183,,14.68287,-17.45728,14.7,-17.45,14.75,-17.399999999999977,14.7,-17.45,14.66195934,-17.45998489,0.0,0.0,,0.0,0.1047905545263934,0.0
66,809,foundiougne,passy leona,senegal,2,1,2.12715094217768,1.0,13.98148365,-16.3182542,14.0,-16.3,14.0,-16.3,14.0,-16.3,13.9817835,-16.26780651,0.4,-0.101917564868927,-0.036206896551724155,25055437.227322955,0.21943748493279638,0.33093483947087843
67,736,gossas,keur el hadji,senegal,6,2,2.01843235221743,1.0,14.49623916,-16.0640894,14.5,-16.05,14.5,-16.05,14.5,-16.05,14.50274052,-16.09656209,0.2,-0.23710978031158447,-0.017796610169491515,13143594.509369545,0.20658793774428785,0.633824511605218
68,1364,matam,guidjilogne lodiou,senegal,11,3,0.720534243110851,1.0,15.9373344,-13.35219736,15.95,-13.35,15.95,-13.35,15.95,-13.35,16.0110665,-13.36263999,0.2,-0.1224207878112793,-0.017796610169491522,15114614.100146627,0.15722013875900648,-0.19861653045557454
69,940,kebemer,medina,senegal,6,1,1.35143821322126,0.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
70,44,dakar,mermoz ambassade,senegal,6,0,2.45589919373176,,14.68949,-17.47308,14.7,-17.45,14.75,-17.399999999999977,14.7,-17.45,14.66195934,-17.45998489,0.0,0.0,,0.0,0.1047905545263934,0.0
71,1888,podor,dodele,senegal,16,4,-0.312125031245667,0.0,16.50354464,-14.42019001,16.5,-14.4,16.5,-14.4,16.5,-14.4,16.47147469,-14.56250057,0.2,-0.06058073043823242,-0.017796610169491522,15114614.100146627,0.13799019896814188,-0.2749098680739431
72,999,louga,artillerie,senegal,8,1,0.254429108055185,1.0,15.62705619,-16.2230668,15.65,-16.2,15.65,-16.2,15.65,-16.2,15.6680352,-16.23192106,0.6,-0.09540108839670818,-0.055263157894736833,18043183.862166986,0.18265390029051903,0.3823789751129653
73,1893,podor,mery,senegal,8,0,1.18320122173341,,16.42777753,-14.09801568,16.45,-14.1,16.45,-14.1,16.45,-14.1,16.42033799,-14.01712506,0.2,-0.12964165210723877,-0.017796610169491522,15114614.100146627,0.14516387759546714,0.1122611456602308
74,947,louga,nianguene ndiagne,senegal,8,4,2.0667517255331,1.0,15.60326241,-16.16011688,15.6,-16.15,15.6,-16.15,15.6,-16.15,15.6680352,-16.18754008,0.6,-0.12437148888905843,-0.055263157894736833,18043183.862166986,0.18879058913015065,0.428969567755723
75,605,rufisque,diokoul kaw,senegal,2,1,1.22718839612382,0.0,14.71694283,-17.29013219,14.7,-17.3,14.75,-17.299999999999983,14.7,-17.3,14.72094534,-17.34454455,0.0,0.0,,0.0,0.18609469526940595,0.0
76,930,kebemer,medina,senegal,3,0,1.62192969811298,,,,,,,,,,14.72402296,-17.45998489,,,,,,
77,147,thies,hersent,senegal,14,0,1.83851825013094,,14.77685,-16.90942,14.8,-16.9,14.8,-16.9,14.8,-16.9,14.77734506,-16.92877566,0.0,0.0,,0.0,0.1991877948177714,0.0
78,1019,louga,keur serigne louga,senegal,3,0,1.38250066749562,,15.60644218,-16.23380986,15.6,-16.25,15.6,-16.25,15.6,-16.25,15.6680352,-16.23192106,0.6,-0.08637742201487224,-0.055263157894736833,18043183.862166986,0.18382095623999536,0.4143535407229491
79,987,louga,artellerie,senegal,2,0,0.842428828372228,,,,,,,,,,14.72402296,-17.45998489,,,,,,
80,140,thies,hersent,senegal,10,1,1.99383052150274,1.0,14.77685,-16.90942,14.8,-16.9,14.8,-16.9,14.8,-16.9,14.77734506,-16.92877566,0.0,0.0,,0.0,0.1991877948177714,0.0
81,1039,louga,montagne,senegal,14,2,1.89418253511999,1.0,15.62330287,-16.21748196,15.6,-16.2,15.6,-16.2,15.6,-16.2,15.6680352,-16.23192106,0.6,-0.07828815778096516,-0.055263157894736833,18043183.862166986,0.18679746179105042,0.4325533257854885
82,112,pikine,cite lobatt fall,senegal,2,0,2.82744639675038,,14.74682,-17.40995,14.75,-17.4,14.75,-17.4,14.75,-17.4,14.74391863,-17.39599836,0.6,-0.22445265452067056,-0.05526315789473685,15484.867580907992,0.1047905545263934,0.6902884146796459
83,1041,louga,montagne,senegal,8,1,0.686002823497469,1.0,15.62330287,-16.21748196,15.6,-16.2,15.6,-16.2,15.6,-16.2,15.6680352,-16.23192106,0.6,-0.07828815778096516,-0.055263157894736833,18043183.862166986,0.18679746179105042,0.4325533257854885
84,1058,louga,santhiaba centre,senegal,14,2,1.17541763899989,1.0,15.6277561,-16.22782692,15.65,-16.25,15.65,-16.25,15.65,-16.25,15.6680352,-16.23192106,0.8,-0.0806780755519867,-0.07500000000000004,13762141.403987879,0.17943069117445687,0.17478727747170775
85,1740,bakel,mouderi,senegal,21,3,0.736065470248031,1.0,15.06857796,-12.59097186,15.05,-12.6,15.05,-12.6,15.05,-12.6,15.03429087,-12.41480008,0.2,-0.24410021305084229,-0.01779661016949152,5403846.255687859,0.17344823063226483,0.08768266746082375
86,659,mbour,tefess,senegal,5,0,2.01066673864884,,14.4094197,-16.97209534,14.4,-16.95,14.450000000000003,-16.94999999999999,14.4,-16.95,14.47252629,-16.98407509,0.0,0.0,,0.0,0.20757044342676587,0.0
87,1749,bakel,mouderi,senegal,23,1,0.551909491335759,1.0,15.06857796,-12.59097186,15.05,-12.6,15.05,-12.6,15.05,-12.6,15.03429087,-12.41480008,0.2,-0.24410021305084229,-0.01779661016949152,5403846.255687859,0.17344823063226483,0.08768266746082375
88,101,pikine,cite lobatt fall,senegal,5,0,3.1151097499944,,14.74682,-17.40995,14.75,-17.4,14.75,-17.4,14.75,-17.4,14.74391863,-17.39599836,0.6,-0.22445265452067056,-0.05526315789473685,15484.867580907992,0.1047905545263934,0.6902884146796459
89,340,thies,mbour i,senegal,4,0,2.67371700550841,1.0,14.68562239,-17.45034661,14.7,-17.45,14.75,-17.399999999999977,14.7,-17.45,14.66195934,-17.45998489,0.0,0.0,,0.0,0.1047905545263934,0.0
90,662,mbour,tefess,senegal,5,0,2.12325741431257,,14.4094197,-16.97209534,14.4,-16.95,14.450000000000003,-16.94999999999999,14.4,-16.95,14.47252629,-16.98407509,0.0,0.0,,0.0,0.20757044342676587,0.0
91,1610,matam,diandioly,senegal,57,0,1.15751925816342,1.0,15.54077403,-13.24904558,15.55,-13.25,15.55,-13.25,15.55,-13.25,15.6680352,-13.36263999,0.4,-0.061977922916412354,0.48103448275862065,7765949.93420292,0.14055469494761255,0.017082874881501564
92,541,dakar,hlm 5,senegal,11,2,2.59097768141738,1.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
93,1748,bakel,modery,senegal,33,3,0.923194562689744,1.0,15.05700084,-12.59669046,15.05,-12.6,15.05,-12.6,15.05,-12.6,15.03429087,-12.41480008,0.2,-0.24410021305084229,-0.01779661016949152,5403846.255687859,0.17344823063226483,0.08768266746082375
94,69,pikine,ousmane faye 05,senegal,8,1,1.43427142461955,1.0,14.8268,-17.27016,14.85,-17.25,14.75,-17.24999999999997,14.85,-17.25,14.81724179,-17.22764196,0.6,-0.2244547208150228,-0.05526315789473685,92929.7663441567,0.2075499964908114,
95,1817,st-louis,pikine,senegal,9,5,1.92524498939435,1.0,16.11042196,-16.49496496,16.1,-16.5,16.1,-16.5,16.1,-16.5,16.0110665,-16.49789432,0.0,0.0,,0.0,0.1404882058810358,0.0
96,1844,st-louis,sor nord,senegal,5,3,2.65137689806197,1.0,16.03200409,-16.47188231,16.05,-16.45,16.05,-16.45,16.05,-16.45,16.0110665,-16.45109143,0.0,0.0,,0.0,0.15915969174752542,0.0
97,938,kebemer,medina,senegal,10,2,0.478919795001742,0.0,,,,,,,,,14.72402296,-17.45998489,,,,,,
98,1026,louga,keur serigne louga,senegal,6,6,2.01843235221743,1.0,15.60644218,-16.23380986,15.6,-16.25,15.6,-16.25,15.6,-16.25,15.6680352,-16.23192106,0.6,-0.08637742201487224,-0.055263157894736833,18043183.862166986,0.18382095623999536,0.4143535407229491
99,3042,dakar,liberte 6,senegal,4,0,2.67371700550841,,14.73104,-17.46105,14.75,-17.45,15.599999999999994,-16.599999999999966,14.75,-17.45,14.72402296,-17.45998489,0.0,0.0,,0.0,0.17583396515261224,0.0
100,550,pikine,samba niang,senegal,17,0,2.32978245185782,,14.80972717,-15.90288816,14.8,-15.9,14.8,-15.9,14.8,-15.9,14.81724179,-15.88108409,0.0,0.0,,0.0,0.21091337244339783,0.0
101,1856,podor,yelitare,senegal,20,2,0.823279284172193,1.0,16.52936484,-15.20234492,16.55,-15.2,16.55,-15.2,16.55,-15.2,16.47147469,-15.27583107,0.2,-0.06265497207641602,-0.017796610169491522,15114614.100146627,0.15593374637773602,0.5253108087548692
102,1732,bakel,moudery,senegal,26,1,0.725711318823244,1.0,15.06745915,-12.5787737,15.05,-12.6,15.05,-12.6,15.05,-12.6,15.03429087,-12.41480008,0.2,-0.24410021305084229,-0.01779661016949152,5403846.255687859,0.17344823063226483,0.08768266746082375
103,1040,louga,montagne,senegal,27,2,1.06560819510351,1.0,15.62330287,-16.21748196,15.6,-16.2,15.6,-16.2,15.6,-16.2,15.6680352,-16.23192106,0.6,-0.07828815778096516,-0.055263157894736833,18043183.862166986,0.18679746179105042,0.4325533257854885
104,1006,louga,keur serigne louga,senegal,4,0,2.08698550921927,,15.60644218,-16.23380986,15.6,-16.25,15.6,-16.25,15.6,-16.25,15.6680352,-16.23192106,0.6,-0.08637742201487224,-0.055263157894736833,18043183.862166986,0.18382095623999536,0.4143535407229491
105,668,mbour,tefess,senegal,10,1,1.99383052150274,0.0,14.4094197,-16.97209534,14.4,-16.95,14.450000000000003,-16.94999999999999,14.4,-16.95,14.47252629,-16.98407509,0.0,0.0,,0.0,0.20757044342676587,0.0
106,497,dakar,pa unite 11,senegal,5,0,2.12325741431257,,14.75896766,-17.43245729,14.75,-17.45,15.599999999999994,-16.599999999999966,14.75,-17.45,14.76581033,-17.45998489,0.0,0.0,,0.0,0.17583396515261224,0.0
107,281,dakar,liberte 6,senegal,10,2,1.81652639943409,0.0,14.73104,-17.46105,14.75,-17.45,15.599999999999994,-16.599999999999966,14.75,-17.45,14.72402296,-17.45998489,0.0,0.0,,0.0,0.17583396515261224,0.0
108,472,guediawaye,hlm las palmas,senegal,10,3,2.06361410388922,1.0,14.77009217,-17.40633211,14.75,-17.4,14.75,-17.4,14.75,-17.4,14.77252754,-17.39599836,0.6,-0.22445265452067056,-0.05526315789473685,15484.867580907992,0.1047905545263934,0.6902884146796459
109,276,dakar,liberte 6,senegal,5,3,2.74968751932925,1.0,14.73104,-17.46105,14.75,-17.45,15.599999999999994,-16.599999999999966,14.75,-17.45,14.72402296,-17.45998489,0.0,0.0,,0.0,0.17583396515261224,0.0
110,161,dakar,hlm 6 nimzat,senegal,4,2,2.08055726076615,1.0,14.72704,-17.4436,14.75,-17.45,15.599999999999994,-16.599999999999966,14.75,-17.45,14.72402296,-17.45998489,0.0,0.0,,0.0,0.17583396515261224,0.0
111,1848,st-louis,sor nord,senegal,5,2,1.40322693951012,1.0,16.03200409,-16.47188231,16.05,-16.45,16.05,-16.45,16.05,-16.45,16.0110665,-16.45109143,0.0,0.0,,0.0,0.15915969174752542,0.0
112,1769,kolda,damanssou,senegal,11,0,1.31262811454324,,12.90032016,-14.9476098,12.9,-14.95,12.9,-14.95,12.9,-14.95,12.89534328,-14.93936134,0.6,-0.4413239558537801,-0.05526315789473685,16991206.668905858,0.28989676015717697,1.3510464459651066
