house,department,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long
1120,kaolack,sara ndiougary,senegal,5,1,-1.57378325858809,1,NA,NA
1649,nioro,keur amath drame,senegal,20,1,-2.99979891035956,0,13.78607662,-15.79470889
1664,kaffrine,darou nandjigui,senegal,10,0,-2.76424632558169,NA,14.1046257,-15.54985414
1651,nioro,keur ndiogou dieng,senegal,12,2,-3.76442433006675,1,13.78607662,-15.79470889
1488,matam,diamel,senegal,13,0,-4.28426258365186,NA,15.83897387,-13.22043021
484,mbour,darou salam,senegal,5,3,-2.45728580303835,1,15.44284137,-14.05528102
1594,kanel,sorry,senegal,12,0,-3.00936064947057,NA,15.20066949,-12.94539215
1958,dagana,bouleydi,senegal,4,0,-2.69687836556636,NA,16.58435183,-15.45257669
1878,podor,dodele,senegal,8,0,-2.8532735615352,NA,16.50354464,-14.42019001
1386,matam,boynadji roumbe,senegal,4,0,-4.01696188682698,1,NA,NA
1129,kaolack,sara ndiougary,senegal,8,1,-1.60110667552227,1,NA,NA
1432,matam,golere,senegal,7,0,-3.44422679464267,NA,16.24895647,-14.10938504
965,louga,ndiagne,senegal,5,2,-4.79000213300807,1,15.51803969,-16.05754713
847,diourbel,medinatoul nord,senegal,12,0,-2.58623721156716,NA,14.65733141,-16.23486005
757,diourbel,medinatoul est,senegal,14,3,-1.25649548944192,1,NA,NA
1913,podor,nanaye,senegal,16,0,-2.46724576975571,NA,16.24874342,-14.10811085
1324,kanel,aoure,senegal,15,0,-3.85715383737942,1,15.14596428,-12.94689277
1286,mbacke,mbacke khewar,senegal,8,0,-1.80675166564579,NA,14.80411689,-15.91020024
1442,matam,badel,senegal,10,2,-3.79244039097451,1,15.96479168,-13.59455201
485,mbour,darou salam,senegal,11,1,-2.62554076369113,1,15.44284137,-14.05528102
1918,podor,nanaye,senegal,7,0,-4.94531440437986,NA,16.24874342,-14.10811085
1306,mbacke,darou khoudoss i,senegal,6,0,-1.66202933579731,NA,14.8653417,-15.87905597
475,mbour,darou salam,senegal,9,0,-2.40392582813044,NA,15.44284137,-14.05528102
1230,diourbel,cite basse,senegal,12,2,-1.80181038003192,0,14.6563781,-16.23450966
56,pikine,ousmane faye 05,senegal,1,0,-2.40151845095551,NA,14.8268,-17.27016
1227,diourbel,thierno kandji,senegal,10,3,-1.88051427346657,1,14.6563661,-16.23464222
1226,diourbel,thierno kandji,senegal,4,1,-1.67343124497084,0,14.6563661,-16.23464222
766,diourbel,medinatoul,senegal,7,0,-1.00671230739977,NA,14.73727345,-16.24237956
609,rufisque,diokoul kaw,senegal,8,0,-0.251590617377414,NA,14.71694283,-17.29013219
1090,kaolack,ndorong,senegal,4,0,-1.73442709619722,NA,14.08694396,-16.35938655
398,guediawaye,cite des enseignants,senegal,4,0,-1.26556609301943,NA,14.77683245,-17.40519022
450,dakar,arafat,senegal,4,1,-1.21590410720137,1,14.71105977,-17.4688686
629,rufisque,niagha ouolof,senegal,9,2,-0.994337609317206,1,14.80539524,-17.23892342
1892,podor,sourboti,senegal,1,0,-1.11384874364369,NA,"16.22157694370984, -14.05861087753233",-14.09291881
886,bambeye,leona sud,senegal,2,0,0.145171231269527,NA,14.69755622,-16.45053577
1970,dagana,bouleydi,senegal,8,2,-2.34893227607504,1,16.58435183,-15.45257669
1662,kaffrine,darou nandjigui,senegal,10,2,-1.38063795717625,1,14.1046257,-15.54985414
1962,dagana,bouleydi,senegal,7,1,-2.29391940805359,0,16.58435183,-15.45257669
1612,matam,diandioly,senegal,8,0,-2.25468355105065,NA,15.54077403,-13.24904558
623,rufisque,niagha ouolof,senegal,2,0,0.108695911184245,1,14.80539524,-17.23892342
1954,dagana,bouleydi,senegal,7,0,-0.150157874435414,NA,16.58435183,-15.45257669
1955,dagana,bouleydi,senegal,6,2,-2.79023737880671,1,16.58435183,-15.45257669
638,rufisque,niagha ouolof,senegal,6,2,0.509052681827235,1,14.80539524,-17.23892342
633,rufisque,niagha wolof,senegal,4,0,-1.56418835486768,NA,14.82344849,-17.24397596
1953,dagana,bouleydi,senegal,9,0,-0.137215185154431,NA,16.58435183,-15.45257669
1346,matam,agnam civol,senegal,6,0,-0.6533819762863,NA,16.00801046,-13.68783836
774,diourbel,medinatoul,senegal,5,1,-0.00405143972156709,1,14.73727345,-16.24237956
1841,st-louis,sor nord,senegal,9,2,0.540115136101594,0,16.03200409,-16.47188231
1839,st-louis,sor nord,senegal,6,4,0.633302498924671,1,16.03200409,-16.47188231
1311,mbacke,darou khoudouss,senegal,5,2,-0.401345907594155,1,14.8653417,-15.87905597
1116,kaolack,sara ndiougary,senegal,11,0,0.250198896207576,NA,NA,NA
71,pikine,ousmane faye 05,senegal,9,1,0.540115136101594,0,14.8268,-17.27016
1368,matam,nguedjilogne somone,senegal,16,1,-2.15238869843495,1,15.9373344,-13.35219736
791,mbacke,guede bousso,senegal,8,5,-0.0362622087627638,0,14.89820198,-15.86724177
1744,bakel,ndiaye counda,senegal,7,0,-1.40159753521089,NA,14.1372415,-15.49080373
1280,mbacke,mbacke khewar,senegal,7,0,-0.0877971757881664,NA,14.80411689,-15.91020024
793,mbacke,guede bousso,senegal,4,1,0.66436495319903,1,14.89820198,-15.86724177
1375,matam,nguidjilogne somone,senegal,8,1,-0.776900429396693,1,NA,NA
554,pikine,samba niang,senegal,5,1,0.560823438951166,0,14.80972717,-15.90288816
1361,matam,agnam civol,senegal,11,3,-0.0318247152949981,1,16.00801046,-13.68783836
61,pikine,ousmane faye 05,senegal,7,1,-0.530808172376752,0,14.8268,-17.27016
628,rufisque,niagha ouolof,senegal,8,1,-1.57978555775907,0,14.80539524,-17.23892342
59,pikine,ousmane faye 05,senegal,7,0,0.453388396838186,NA,14.8268,-17.27016
491,mbour,darou salam,senegal,7,2,0.602240044650312,1,15.44284137,-14.05528102
741,diourbel,medinatoul est,senegal,9,1,0.540115136101594,0,NA,NA
72,pikine,ousmane faye 05,senegal,3,0,-0.683713066573616,NA,14.8268,-17.27016
1960,dagana,bouleydi,senegal,9,1,-0.0207309816255842,1,16.58435183,-15.45257669
1067,louga,santhiaba centre,senegal,5,2,0.0569251540603135,1,15.6277561,-16.22782692
1357,matam,sinthiou cire mato,senegal,4,3,-2.34893227607504,1,16.04509141,-13.72755926
622,rufisque,niagha ouolof,senegal,14,0,-0.0983871173114819,NA,14.80539524,-17.23892342
74,pikine,ousmane faye 05,senegal,5,1,1.09839068513751,0,14.8268,-17.27016
631,rufisque,niagha ouolof,senegal,7,1,-1.10198839337533,0,14.80539524,-17.23892342
1746,bakel,ndiaye counda,senegal,3,1,-1.62447074247078,1,14.1372415,-15.49080373
1396,matam,boynadji roumde,senegal,20,1,-2.21742707222107,1,15.66051954,-13.35041654
1959,dagana,bouleydi,senegal,8,0,-2.00486129807624,NA,16.58435183,-15.45257669
640,rufisque,niagha ouolof,senegal,8,2,-0.551650917597871,1,14.80539524,-17.23892342
1358,matam,sinthiou sire mato,senegal,15,2,-2.16565631509714,1,16.00801046,-13.68783836
1957,dagana,bouleydi,senegal,7,0,-1.2771465092788,NA,16.58435183,-15.45257669
827,diourbel,medinatoul,senegal,3,0,-0.613893090062097,NA,14.73727345,-16.24237956
1965,dagana,bouleydi,senegal,7,4,-0.478220884535751,1,16.58435183,-15.45257669
1815,st-louis,pikine,senegal,7,0,-0.265101297856811,NA,16.11042196,-16.49496496
1370,matam,nguidjilogne somona,senegal,17,0,-1.59858536390882,NA,15.9373344,-13.35219736
1410,matam,moderne ii,senegal,6,0,-1.44646513708413,NA,15.61359152,-13.32345921
1056,louga,santhiaba centre,senegal,9,1,1.11611184910981,0,15.6277561,-16.22782692
1811,st-louis,pikine,senegal,7,1,0.133342275491506,1,16.11042196,-16.49496496
1625,matam,diandioly,senegal,5,1,0.848169110153919,1,15.54077403,-13.24904558
483,mbour,darou salam,senegal,12,3,-1.12897367502491,1,15.44284137,-14.05528102
1377,matam,nguidjilogne somono,senegal,18,2,0.470224613984286,1,15.9373344,-13.35219736
1113,kaolack,sara ndiougary,senegal,7,2,0.0066951770438307,1,NA,NA
1964,dagana,bouleydi,senegal,19,1,-0.209324454005621,0,16.58435183,-15.45257669
549,pikine,samba niang,senegal,4,0,-0.165453311474064,NA,14.80972717,-15.90288816
1501,matam,diamel,senegal,9,6,-0.79488496130963,1,15.83897387,-13.22043021
1568,matam,mango,senegal,4,1,0.129325348030422,1,15.60094582,-13.322622
630,rufisque,niagha ouolof,senegal,11,0,-1.56294934061297,NA,14.80539524,-17.23892342
625,rufisque,niagha ouolof,senegal,10,0,0.560823438951166,NA,14.80539524,-17.23892342
1118,kaolack,sara ndiougary,senegal,10,1,-0.0983871173114819,1,NA,NA
1502,matam,diamel,senegal,16,1,-2.33896384220687,1,15.83897387,-13.22043021
634,rufisque,niagha ouolof,senegal,16,0,0.509052681827235,NA,14.80539524,-17.23892342
597,dakar,hlm 4,senegal,7,1,1.41260942346367,1,14.71207849,-17.44431032
685,tiwaouane,ndiandakhoune,senegal,11,1,1.09449715727239,1,14.95366585,-16.81168094
1961,dagana,bouleydi,senegal,5,0,0.620377778808619,NA,16.58435183,-15.45257669
626,rufisque,niagha ouolof,senegal,20,0,-1.49893737752607,NA,14.80539524,-17.23892342
1963,dagana,bouleydi,senegal,4,1,1.3313590921952,1,16.58435183,-15.45257669
99,pikine,cite lobatt fall,senegal,5,0,-0.789626586023643,NA,14.74682,-17.40995
1912,podor,nanaye,senegal,12,0,-0.813090756995334,NA,16.24874342,-14.10811085
402,guediawaye,cite des enseignants,senegal,7,0,1.26923418364648,NA,14.77683245,-17.40519022
680,tiwaouane,ndiandakhoune,senegal,20,2,-0.544783286552235,0,14.95366585,-16.81168094
1842,st-louis,sor nord,senegal,18,1,-0.622846429724099,1,16.03200409,-16.47188231
199,dakar,ouagou niayes 2,senegal,20,0,-0.772893110612781,NA,14.70737,-17.449
1845,st-louis,sor nord,senegal,5,2,0.834548454246502,1,16.03200409,-16.47188231
1969,dagana,bouleydi,senegal,8,1,-2.60467071672681,0,16.58435183,-15.45257669
1398,matam,boynadji roumde,senegal,13,1,-0.534626916942527,1,15.66051954,-13.35041654
184,dakar,gibraltar 1,senegal,6,0,1.82969966951752,NA,14.68384,-17.42093
250,dakar,gueule tapee,senegal,2,2,1.3313590921952,0,14.68287,-17.45728
632,rufisque,niagha ouolof,senegal,13,0,-0.447716354713852,NA,14.80539524,-17.23892342
1968,dagana,bouleydi,senegal,15,1,0.0528750170100974,0,16.58435183,-15.45257669
168,dakar,hlm 6 nimzat,senegal,6,2,2.42285941425978,0,14.72704,-17.4436
28,dakar,ngaparou,senegal,11,0,1.95523303446223,NA,14.46352,-17.05669
185,dakar,gibraltar 1,senegal,10,1,1.67438739814572,1,14.68384,-17.42093
673,mbour,tefess,senegal,7,1,0.602240044650312,1,14.4094197,-16.97209534
117,dakar,castor,senegal,11,0,0.606122851434607,NA,14.72704,-17.4436
677,mbour,tefess,senegal,11,0,-0.617478097505749,NA,14.4094197,-16.97209534
1611,matam,djandioly,senegal,6,0,-3.19951487013014,NA,15.54077403,-13.24904558
1582,ranerou,loumbol samba abdoul,senegal,15,1,-3.85715383737942,1,15.00226737,-14.67912165
1583,ranerou,loumbol samba abdoul,senegal,8,1,-3.23588375678797,1,15.00226737,-14.67912165
1573,ranerou,loumbol samba abdoul,senegal,15,1,-4.79000213300807,0,15.00226737,-14.67912165
1176,kaffrine,alloukisy,senegal,9,0,-3.79132665747155,NA,14.18648357,-15.38471
1183,kaffrine,alloukisy,senegal,5,1,-2.27060540745549,1,14.18648357,-15.38471
1175,kaffrine,alloukysy,senegal,13,0,-3.20364418809379,NA,14.19573112,-15.38689032
1188,kaffrine,alloukysy,senegal,10,1,-3.11045682527071,1,14.19573112,-15.38689032
1182,kaffrine,allouky sy,senegal,7,1,-3.66347135367508,1,14.18648357,-15.38471
4174,kaffrine,allouky sy,senegal,9,0,-3.85761169288983,NA,14.18648357,-15.38471
1184,kaffrine,alloukisy,senegal,8,1,-2.10226231966616,1,14.18648357,-15.38471
1179,kaffrine,allouky sy,senegal,4,0,-3.0636118686741,NA,14.18648357,-15.38471
1607,kanel,sorry,senegal,4,1,-4.71234599732217,1,15.20066949,-12.94539215
1185,kaffrine,alloucky sy,senegal,8,1,-2.97733202123774,1,14.18648357,-15.38471
1580,ranerou,loumbol samba abdou,senegal,19,1,-3.93120448636629,1,15.00226737,-14.67912165
1186,kaffrine,allouky nelbel,senegal,20,1,-3.4210813680143,0,14.18648357,-15.38471
1626,matam,djandioly,senegal,6,1,-2.28087104410956,1,15.54077403,-13.24904558
1192,kaffrine,alloukisy terre neuv,senegal,10,1,-2.35248764576517,0,14.18648357,-15.38471
1181,kaffrine,alloukysy,senegal,20,4,-2.30356437812442,1,14.19573112,-15.38689032
1178,kaffrine,alloucky sy,senegal,5,0,-4.11938966757188,NA,14.18648357,-15.38471
1194,kaffrine,alloucky sy,senegal,4,1,-3.00691531102285,1,14.18648357,-15.38471
1195,kaffrine,alloucky sy,senegal,9,1,-2.89900478462885,1,14.18648357,-15.38471
1177,kaffrine,alloucky sy,senegal,19,0,-3.24833062928576,NA,14.18648357,-15.38471
1180,kaffrine,darou karim,senegal,15,0,-3.26576909664251,NA,14.92714123,-15.90694784
1193,kaffrine,alloucky sy,senegal,19,1,-2.33307361184369,0,14.18648357,-15.38471
1210,mbacke,madiyana 1,senegal,7,0,-1.99478235632644,NA,14.9198,-15.8823
1189,kaffrine,alloukisy,senegal,8,1,-2.21270660153055,1,14.18648357,-15.38471
1191,kaffrine,alloukisy teree neuv,senegal,20,2,-1.90636241716923,1,14.18648357,-15.38471
1187,kaffrine,alloucky sy,senegal,11,1,-0.750017359436393,1,14.18648357,-15.38471
1627,matam,diandioly,senegal,14,5,-0.438696913372487,1,15.54077403,-13.24904558
1513,kanel,ballele,senegal,5,0,-3.65656819842439,NA,15.4549769,-12.93271534
1520,kanel,boki,senegal,10,2,-4.24348499414439,0,15.88671522,-13.49528794
1511,kanel,boki,senegal,12,0,-3.15537449349436,NA,15.88671522,-13.49528794
1945,podor,ndiorna,senegal,13,2,-3.36129372213671,1,16.59379009,-14.99088615
1938,podor,ndiorna,senegal,20,2,-2.78239381517037,1,16.59379009,-14.99088615
1941,podor,ndiorna,senegal,1,1,-2.78387996586056,0,16.59379009,-14.99088615
1949,podor,ndiorna,senegal,6,2,-0.905279564457775,1,16.59379009,-14.99088615
1947,podor,ndiorna,senegal,7,1,-1.52696876225321,0,16.59379009,-14.99088615
1948,podor,ndiorna,senegal,6,3,0.433228236598899,1,16.59379009,-14.99088615
1936,podor,ndiorna,senegal,4,1,-1.6150963132794,1,16.59379009,-14.99088615
1942,podor,ndiorna,senegal,5,1,-0.191889136236484,1,16.59379009,-14.99088615
1939,podor,ndiorna,senegal,1,0,-1.0205954050664,NA,16.59379009,-14.99088615
1950,podor,ndiorna,senegal,4,1,0.672148535932551,1,16.59379009,-14.99088615
1935,podor,ndiorna,senegal,20,0,-1.27414068024849,NA,16.59379009,-14.99088615
1509,kanel,sinthiane dioude,senegal,9,0,-3.15532442714395,NA,16.59843864,-14.88228312
1512,kanel,sama ngaye,senegal,13,0,-3.77949770169353,NA,15.28333636,-12.96397454
1521,kanel,sama ngaye,senegal,13,1,-3.74482976072014,1,15.28333636,-12.96397454
1519,kanel,boki samba gourma,senegal,4,0,-3.58535736247878,NA,15.28333636,-12.96397454
790,mbacke,guede bousso,senegal,6,1,-3.65164239789706,0,14.89820198,-15.86724177
1574,ranerou,womo doro,senegal,6,0,-4.1771999587261,NA,15.00226737,-14.67912165
1587,ranerou,wouro doro,senegal,13,0,-3.52711526071436,NA,15.00226737,-14.67912165
1588,ranerou,wouro doro,senegal,12,1,-3.74066963385058,0,15.00226737,-14.67912165
1711,bignona,matate,senegal,6,0,-3.01184111155017,NA,12.92758641,-16.73593231
1738,bakel,mouderi,senegal,31,3,-0.699607371871894,1,15.06857796,-12.59097186
1413,matam,moderne 2,senegal,7,0,-1.18790995733354,NA,15.61359152,-13.32345921
1285,mbacke,mbacke khewar,senegal,6,0,-2.50905656016228,NA,14.80411689,-15.91020024
1539,kanel,yirla,senegal,8,1,-3.22003787354886,1,15.60553632,-13.18272101
1499,matam,diamel,senegal,1,1,-3.94423155166841,0,15.83897387,-13.22043021
1491,matam,diamel,senegal,17,0,-2.6303236546961,NA,15.83897387,-13.22043021
1490,matam,diamel,senegal,12,1,-3.06035659003093,0,15.83897387,-13.22043021
1530,kanel,yirla,senegal,20,0,-3.96226694064065,NA,15.60553632,-13.18272101
1493,matam,diamel,senegal,9,0,-3.97363804090827,NA,15.83897387,-13.22043021
1474,matam,hodio,senegal,6,1,-3.37098113277452,1,16.05755556,-13.72019879
1414,matam,moderne 2,senegal,4,0,-1.73442709619722,NA,15.61359152,-13.32345921
328,dakar,zone b batiment,senegal,3,2,-2.12030039745177,1,14.69727437,-17.45416872
806,foundiougne,escale,senegal,1,0,-0.434084375056402,NA,14.75636795,-17.14230905
792,mbacke,guede bousso,senegal,14,1,-1.02952938155521,1,14.89820198,-15.86724177
458,guediawaye,hlm las palmas,senegal,10,0,0.301969653331507,1,14.77009217,-17.40633211
3065,dakar,arafat,senegal,2,0,-0.915532368155579,NA,14.71105977,-17.4688686
3067,dakar,arafat,senegal,3,0,-0.817033487248562,NA,14.71105977,-17.4688686
1197,mbacke,madiyana 1,senegal,8,0,-0.0633498355984127,NA,14.9198,-15.8823
1205,mbacke,madiyana 1,senegal,17,1,-0.161559783608948,0,14.9198,-15.8823
3064,dakar,arafat,senegal,3,0,-0.817033487248562,NA,14.71105977,-17.4688686
404,guediawaye,cite des enseignants,senegal,4,0,0.841669075267675,1,14.77683245,-17.40519022
231,dakar,dieuppeul 4,senegal,3,0,1.37018716003815,1,14.71807,-17.45718
211,dakar,sacre coeur 1,senegal,5,0,2.52640092850765,NA,14.7166,-17.4627
68,pikine,ousmane faye 05,senegal,6,1,-1.26082177542502,0,14.8268,-17.27016
248,dakar,gueule tapee,senegal,1,1,0.876480215649539,0,14.68287,-17.45728
